provider,region,state,family,architecture,processor,vCPU,ram(GB),price($/h),N-price($/h),daily_price,N-daily_price,weekly_price,N-weekly_price,monthly_price,N-monthly_price
aws,ap-south-1,India,r6a,x86(AMD),AMD EPYC 7R13,16,128,0.572,0.704,13.728,16.896,96.096,118.272,417.56,513.92
aws,ap-south-1,India,r6a,x86(AMD),AMD EPYC 7R13,32,256,1.144,1.408,27.456,33.792,192.192,236.544,835.12,1027.84
aws,ap-south-1,India,r6a,x86(AMD),AMD EPYC 7R13,48,384,1.716,2.112,41.184,50.688,288.288,354.816,1252.68,1541.76
aws,ap-south-1,India,r6a,x86(AMD),AMD EPYC 7R13,64,512,2.288,2.816,54.912,67.584,384.384,473.088,1670.24,2055.68
aws,ap-south-1,India,r6a,x86(AMD),AMD EPYC 7R13,96,768,3.432,4.224,82.368,101.376,576.576,709.632,2505.36,3083.52
aws,ap-south-1,India,r6a,x86(AMD),AMD EPYC 7R13,128,1024,4.576,5.632,109.824,135.168,768.768,946.176,3340.48,4111.36
aws,ap-south-1,India,r6a,x86(AMD),AMD EPYC 7R13,192,1536,6.864,8.448,164.736,202.752,1153.152,1419.264,5010.72,6167.04
aws,ap-south-1,India,r6g,ARM,AWS Graviton2,1,8,0.0325,0.0325,0.78,0.78,5.46,5.46,23.72,23.72
aws,ap-south-1,India,r6g,ARM,AWS Graviton2,2,16,0.065,0.065,1.56,1.56,10.92,10.92,47.45,47.45
aws,ap-south-1,India,r6g,ARM,AWS Graviton2,4,32,0.13,0.13,3.12,3.12,21.84,21.84,94.9,94.9
aws,ap-south-1,India,r6g,ARM,AWS Graviton2,8,64,0.26,0.26,6.24,6.24,43.68,43.68,189.8,189.8
aws,ap-south-1,India,r6g,ARM,AWS Graviton2,16,128,0.52,0.52,12.48,12.48,87.36,87.36,379.6,379.6
aws,ap-south-1,India,r6g,ARM,AWS Graviton2,32,256,1.04,1.04,24.96,24.96,174.72,174.72,759.2,759.2
aws,ap-south-1,India,r6g,ARM,AWS Graviton2,48,384,1.56,1.56,37.44,37.44,262.08,262.08,1138.8,1138.8
aws,ap-south-1,India,r6g,ARM,AWS Graviton2,64,512,2.08,2.08,49.92,49.92,349.44,349.44,1518.4,1518.4
aws,ap-south-1,India,r6i,x86(Intel),Intel Xeon Platinum 8375C,2,16,0.13,0.18087,3.12,4.3409,21.84,30.386,94.9,132.03
aws,ap-south-1,India,r6i,x86(Intel),Intel Xeon Platinum 8375C,4,32,0.26,0.36174,6.24,8.6817,43.68,60.772,189.8,264.07
aws,ap-south-1,India,r6i,x86(Intel),Intel Xeon Platinum 8375C,8,64,0.52,0.72348,12.48,17.3635,87.36,121.544,379.6,528.14
aws,ap-south-1,India,r6i,x86(Intel),Intel Xeon Platinum 8375C,16,128,1.04,1.44696,24.96,34.727,174.72,243.089,759.2,1056.28
aws,ap-south-1,India,r6i,x86(Intel),Intel Xeon Platinum 8375C,32,256,2.08,2.89391,49.92,69.4539,349.44,486.177,1518.4,2112.56
aws,ap-south-1,India,r6i,x86(Intel),Intel Xeon Platinum 8375C,48,384,3.12,4.34087,74.88,104.1809,524.16,729.266,2277.6,3168.83
aws,ap-south-1,India,r6i,x86(Intel),Intel Xeon Platinum 8375C,64,512,4.16,5.78783,99.84,138.9078,698.88,972.355,3036.8,4225.11
aws,ap-south-1,India,r6i,x86(Intel),Intel Xeon Platinum 8375C,96,768,6.24,8.68174,149.76,208.3617,1048.32,1458.532,4555.2,6337.67
aws,ap-south-1,India,r6i,x86(Intel),Intel Xeon Platinum 8375C,128,1024,8.32,11.57565,199.68,277.8157,1397.76,1944.71,6073.6,8450.23
aws,ap-south-1,India,r7g,ARM,AWS Graviton3,1,8,0.0375,0.03,0.9,0.72,6.3,5.04,27.38,21.9
aws,ap-south-1,India,r7g,ARM,AWS Graviton3,2,16,0.0751,0.06008,1.8024,1.4419,12.617,10.094,54.82,43.86
aws,ap-south-1,India,r7g,ARM,AWS Graviton3,4,32,0.1502,0.12016,3.6048,2.8838,25.234,20.187,109.65,87.72
aws,ap-south-1,India,r7g,ARM,AWS Graviton3,8,64,0.3003,0.24024,7.2072,5.7658,50.45,40.36,219.22,175.38
aws,ap-south-1,India,r7g,ARM,AWS Graviton3,16,128,0.6006,0.48048,14.4144,11.5315,100.901,80.721,438.44,350.75
aws,ap-south-1,India,r7g,ARM,AWS Graviton3,32,256,1.2013,0.96104,28.8312,23.065,201.818,161.454,876.95,701.56
aws,ap-south-1,India,r7g,ARM,AWS Graviton3,48,384,1.8019,1.44152,43.2456,34.5965,302.719,242.175,1315.39,1052.31
aws,ap-south-1,India,r7g,ARM,AWS Graviton3,64,512,2.4026,1.92208,57.6624,46.1299,403.637,322.91,1753.9,1403.12
aws,ap-south-1,India,r7i,x86(Intel),Intel Xeon Platinum 8488C,2,16,0.1365,0.156,3.276,3.744,22.932,26.208,99.65,113.89
aws,ap-south-1,India,r7i,x86(Intel),Intel Xeon Platinum 8488C,4,32,0.273,0.312,6.552,7.488,45.864,52.416,199.29,227.76
aws,ap-south-1,India,r7i,x86(Intel),Intel Xeon Platinum 8488C,8,64,0.546,0.624,13.104,14.976,91.728,104.832,398.58,455.52
aws,ap-south-1,India,r7i,x86(Intel),Intel Xeon Platinum 8488C,16,128,1.092,1.248,26.208,29.952,183.456,209.664,797.16,911.04
aws,ap-south-1,India,r7i,x86(Intel),Intel Xeon Platinum 8488C,32,256,2.184,2.496,52.416,59.904,366.912,419.328,1594.32,1822.08
aws,ap-south-1,India,r7i,x86(Intel),Intel Xeon Platinum 8488C,48,384,3.276,3.744,78.624,89.856,550.368,628.992,2391.48,2733.12
aws,ap-south-1,India,r7i,x86(Intel),Intel Xeon Platinum 8488C,64,512,4.368,4.992,104.832,119.808,733.824,838.656,3188.64,3644.16
aws,ap-south-1,India,r7i,x86(Intel),Intel Xeon Platinum 8488C,96,768,6.552,7.488,157.248,179.712,1100.736,1257.984,4782.96,5466.24
aws,ap-south-1,India,r7i,x86(Intel),Intel Xeon Platinum 8488C,192,1536,13.104,14.976,314.496,359.424,2201.472,2515.968,9565.92,10932.48
aws,ap-south-1,India,r8g,ARM,AWS Graviton4,1,8,0.04129,0.02664,0.991,0.6394,6.937,4.475,30.14,19.45
aws,ap-south-1,India,r8g,ARM,AWS Graviton4,2,16,0.08258,0.05328,1.9819,1.2786,13.873,8.95,60.28,38.89
aws,ap-south-1,India,r8g,ARM,AWS Graviton4,4,32,0.16516,0.10655,3.9638,2.5573,27.747,17.901,120.57,77.79
aws,ap-south-1,India,r8g,ARM,AWS Graviton4,8,64,0.33032,0.21311,7.9277,5.1146,55.494,35.803,241.13,155.57
aws,ap-south-1,India,r8g,ARM,AWS Graviton4,16,128,0.66064,0.42622,15.8554,10.2293,110.988,71.605,482.27,311.14
aws,ap-south-1,India,r8g,ARM,AWS Graviton4,32,256,1.32128,0.85244,31.7107,20.4585,221.975,143.21,964.53,622.28
aws,ap-south-1,India,r8g,ARM,AWS Graviton4,48,384,1.98192,1.27866,47.5661,30.6878,332.963,214.815,1446.8,933.42
aws,ap-south-1,India,r8g,ARM,AWS Graviton4,64,512,2.64256,1.70488,63.4214,40.917,443.95,286.419,1929.07,1244.56
aws,ap-south-1,India,r8g,ARM,AWS Graviton4,96,768,3.96384,2.55732,95.1322,61.3756,665.925,429.629,2893.6,1866.84
aws,ap-south-1,India,r8g,ARM,AWS Graviton4,192,1536,7.92768,5.11463,190.2643,122.7512,1331.85,859.258,5787.21,3733.68
aws,ap-south-1,India,r8i,x86(Intel),Intel Xeon 6 6985P-C,2,16,0.14333,0.1274,3.4399,3.0577,24.079,21.404,104.63,93.0
aws,ap-south-1,India,r8i,x86(Intel),Intel Xeon 6 6985P-C,4,32,0.28666,0.25481,6.8798,6.1154,48.159,42.808,209.26,186.01
aws,ap-south-1,India,r8i,x86(Intel),Intel Xeon 6 6985P-C,8,64,0.57332,0.50962,13.7597,12.2308,96.318,85.616,418.52,372.02
aws,ap-south-1,India,r8i,x86(Intel),Intel Xeon 6 6985P-C,16,128,1.14664,1.01924,27.5194,24.4617,192.636,171.232,837.05,744.04
aws,ap-south-1,India,r8i,x86(Intel),Intel Xeon 6 6985P-C,32,256,2.29328,2.03847,55.0387,48.9233,385.271,342.463,1674.09,1488.08
aws,ap-south-1,India,r8i,x86(Intel),Intel Xeon 6 6985P-C,48,384,3.43992,3.05771,82.5581,73.385,577.907,513.695,2511.14,2232.12
aws,ap-south-1,India,r8i,x86(Intel),Intel Xeon 6 6985P-C,64,512,4.58656,4.07694,110.0774,97.8466,770.542,684.926,3348.19,2976.17
aws,ap-south-1,India,r8i,x86(Intel),Intel Xeon 6 6985P-C,96,768,6.87984,6.11541,165.1162,146.77,1155.813,1027.389,5022.28,4464.25
aws,ap-south-1,India,r8i,x86(Intel),Intel Xeon 6 6985P-C,128,1024,9.17312,8.15388,220.1549,195.6932,1541.084,1369.852,6696.38,5952.34
aws,ap-south-1,India,r8i,x86(Intel),Intel Xeon 6 6985P-C,192,1536,13.75968,12.23083,330.2323,293.5398,2311.626,2054.779,10044.57,8928.51
aws,ap-south-1,India,r8i,x86(Intel),Intel Xeon 6 6985P-C,384,3072,27.51936,24.46165,660.4646,587.0796,4623.252,4109.557,20089.13,17857.0
aws,ap-south-1,India,x8i,x86(Intel),Intel Xeon 6 6975P-C,2,32,0.22578,0.20069,5.4187,4.8166,37.931,33.716,164.82,146.51
aws,ap-south-1,India,x8i,x86(Intel),Intel Xeon 6 6975P-C,4,64,0.45156,0.40139,10.8374,9.6332,75.862,67.433,329.64,293.01
aws,ap-south-1,India,x8i,x86(Intel),Intel Xeon 6 6975P-C,8,128,0.90312,0.80277,21.6749,19.2666,151.724,134.866,659.28,586.03
aws,ap-south-1,India,x8i,x86(Intel),Intel Xeon 6 6975P-C,16,256,1.80624,1.60555,43.3498,38.5332,303.448,269.732,1318.56,1172.05
aws,ap-south-1,India,x8i,x86(Intel),Intel Xeon 6 6975P-C,32,512,3.61248,3.21109,86.6995,77.0662,606.897,539.464,2637.11,2344.1
aws,ap-south-1,India,x8i,x86(Intel),Intel Xeon 6 6975P-C,48,768,5.41872,4.81664,130.0493,115.5994,910.345,809.196,3955.67,3516.15
aws,ap-south-1,India,x8i,x86(Intel),Intel Xeon 6 6975P-C,64,1024,7.22496,6.42219,173.399,154.1324,1213.793,1078.927,5274.22,4688.2
aws,ap-south-1,India,x8i,x86(Intel),Intel Xeon 6 6975P-C,96,1536,10.83744,9.63328,260.0986,231.1988,1820.69,1618.391,7911.33,7032.29
aws,ap-south-1,India,x8i,x86(Intel),Intel Xeon 6 6975P-C,128,2048,14.44992,12.84437,346.7981,308.265,2427.587,2157.855,10548.44,9376.39
aws,ap-south-1,India,x8i,x86(Intel),Intel Xeon 6 6975P-C,192,3072,21.67488,19.26656,520.1971,462.3974,3641.38,3236.782,15822.66,14064.59
aws,ap-south-1,India,x8i,x86(Intel),Intel Xeon 6 6975P-C,256,4096,28.89984,25.68875,693.5962,616.53,4855.173,4315.709,21096.88,18752.78
aws,ap-south-1,India,x8i,x86(Intel),Intel Xeon 6 6975P-C,384,6144,50.23605,44.65427,1205.6652,1071.7024,8439.656,7501.916,36672.32,32597.62
aws,ap-south-2,India,c6a,x86(AMD),AMD EPYC 7R13,2,4,0.04675,0.05754,1.122,1.3809,7.854,9.666,34.13,42.01
aws,ap-south-2,India,c6a,x86(AMD),AMD EPYC 7R13,4,8,0.0935,0.11508,2.244,2.7618,15.708,19.333,68.26,84.01
aws,ap-south-2,India,c6a,x86(AMD),AMD EPYC 7R13,8,16,0.187,0.23015,4.488,5.5237,31.416,38.666,136.51,168.01
aws,ap-south-2,India,c6a,x86(AMD),AMD EPYC 7R13,16,32,0.374,0.46031,8.976,11.0474,62.832,77.332,273.02,336.02
aws,ap-south-2,India,c6a,x86(AMD),AMD EPYC 7R13,32,64,0.748,0.92062,17.952,22.0948,125.664,154.663,546.04,672.05
aws,ap-south-2,India,c6a,x86(AMD),AMD EPYC 7R13,48,96,1.122,1.38092,26.928,33.1422,188.496,231.995,819.06,1008.07
aws,ap-south-2,India,c6a,x86(AMD),AMD EPYC 7R13,64,128,1.496,1.84123,35.904,44.1895,251.328,309.327,1092.08,1344.1
aws,ap-south-2,India,c6a,x86(AMD),AMD EPYC 7R13,96,192,2.244,2.76185,53.856,66.2843,376.992,463.99,1638.12,2016.15
aws,ap-south-2,India,c6a,x86(AMD),AMD EPYC 7R13,128,256,2.992,3.68246,71.808,88.3791,502.656,618.654,2184.16,2688.2
aws,ap-south-2,India,c6a,x86(AMD),AMD EPYC 7R13,192,384,4.488,5.52369,107.712,132.5686,753.984,927.98,3276.24,4032.3
aws,ap-south-2,India,c6g,ARM,AWS Graviton2,1,2,0.0213,0.0213,0.5112,0.5112,3.578,3.578,15.55,15.55
aws,ap-south-2,India,c6g,ARM,AWS Graviton2,2,4,0.0426,0.0426,1.0224,1.0224,7.157,7.157,31.1,31.1
aws,ap-south-2,India,c6g,ARM,AWS Graviton2,4,8,0.0852,0.0852,2.0448,2.0448,14.314,14.314,62.2,62.2
aws,ap-south-2,India,c6g,ARM,AWS Graviton2,8,16,0.1704,0.1704,4.0896,4.0896,28.627,28.627,124.39,124.39
aws,ap-south-2,India,c6g,ARM,AWS Graviton2,16,32,0.3408,0.3408,8.1792,8.1792,57.254,57.254,248.78,248.78
aws,ap-south-2,India,c6g,ARM,AWS Graviton2,32,64,0.6816,0.6816,16.3584,16.3584,114.509,114.509,497.57,497.57
aws,ap-south-2,India,c6g,ARM,AWS Graviton2,48,96,1.0224,1.0224,24.5376,24.5376,171.763,171.763,746.35,746.35
aws,ap-south-2,India,c6g,ARM,AWS Graviton2,64,128,1.3632,1.3632,32.7168,32.7168,229.018,229.018,995.14,995.14
aws,ap-south-2,India,c6i,x86(Intel),Intel Xeon Platinum 8375C,2,4,0.085,0.11826,2.04,2.8383,14.28,19.868,62.05,86.33
aws,ap-south-2,India,c6i,x86(Intel),Intel Xeon Platinum 8375C,4,8,0.17,0.23652,4.08,5.6765,28.56,39.736,124.1,172.66
aws,ap-south-2,India,c6i,x86(Intel),Intel Xeon Platinum 8375C,8,16,0.34,0.47304,8.16,11.353,57.12,79.471,248.2,345.32
aws,ap-south-2,India,c6i,x86(Intel),Intel Xeon Platinum 8375C,16,32,0.68,0.94609,16.32,22.7061,114.24,158.943,496.4,690.64
aws,ap-south-2,India,c6i,x86(Intel),Intel Xeon Platinum 8375C,32,64,1.36,1.89217,32.64,45.4122,228.48,317.885,992.8,1381.29
aws,ap-south-2,India,c6i,x86(Intel),Intel Xeon Platinum 8375C,48,96,2.04,2.83826,48.96,68.1183,342.72,476.828,1489.2,2071.93
aws,ap-south-2,India,c6i,x86(Intel),Intel Xeon Platinum 8375C,64,128,2.72,3.78435,65.28,90.8243,456.96,635.77,1985.6,2762.57
aws,ap-south-2,India,c6i,x86(Intel),Intel Xeon Platinum 8375C,96,192,4.08,5.67652,97.92,136.2365,685.44,953.656,2978.4,4143.86
aws,ap-south-2,India,c6i,x86(Intel),Intel Xeon Platinum 8375C,128,256,5.44,7.5687,130.56,181.6487,913.92,1271.541,3971.2,5525.15
aws,ap-south-2,India,c7g,ARM,AWS Graviton3,1,2,0.0245,0.0196,0.588,0.4704,4.116,3.293,17.89,14.31
aws,ap-south-2,India,c7g,ARM,AWS Graviton3,2,4,0.0491,0.03928,1.1784,0.9427,8.249,6.599,35.84,28.67
aws,ap-south-2,India,c7g,ARM,AWS Graviton3,4,8,0.0982,0.07856,2.3568,1.8854,16.498,13.198,71.69,57.35
aws,ap-south-2,India,c7g,ARM,AWS Graviton3,8,16,0.1963,0.15704,4.7112,3.769,32.978,26.382,143.3,114.64
aws,ap-south-2,India,c7g,ARM,AWS Graviton3,16,32,0.3926,0.31408,9.4224,7.5379,65.957,52.766,286.6,229.28
aws,ap-south-2,India,c7g,ARM,AWS Graviton3,32,64,0.7853,0.62824,18.8472,15.0778,131.93,105.544,573.27,458.62
aws,ap-south-2,India,c7g,ARM,AWS Graviton3,48,96,1.1779,0.94232,28.2696,22.6157,197.887,158.31,859.87,687.9
aws,ap-south-2,India,c7g,ARM,AWS Graviton3,64,128,1.5706,1.25648,37.6944,30.1555,263.861,211.089,1146.54,917.23
aws,ap-south-2,India,c7i,x86(Intel),Intel Xeon Platinum 8488C,2,4,0.08925,0.102,2.142,2.448,14.994,17.136,65.15,74.46
aws,ap-south-2,India,c7i,x86(Intel),Intel Xeon Platinum 8488C,4,8,0.1785,0.204,4.284,4.896,29.988,34.272,130.3,148.91
aws,ap-south-2,India,c7i,x86(Intel),Intel Xeon Platinum 8488C,8,16,0.357,0.408,8.568,9.792,59.976,68.544,260.61,297.84
aws,ap-south-2,India,c7i,x86(Intel),Intel Xeon Platinum 8488C,16,32,0.714,0.816,17.136,19.584,119.952,137.088,521.22,595.68
aws,ap-south-2,India,c7i,x86(Intel),Intel Xeon Platinum 8488C,32,64,1.428,1.632,34.272,39.168,239.904,274.176,1042.44,1191.36
aws,ap-south-2,India,c7i,x86(Intel),Intel Xeon Platinum 8488C,48,96,2.142,2.448,51.408,58.752,359.856,411.264,1563.66,1787.04
aws,ap-south-2,India,c7i,x86(Intel),Intel Xeon Platinum 8488C,64,128,2.856,3.264,68.544,78.336,479.808,548.352,2084.88,2382.72
aws,ap-south-2,India,c7i,x86(Intel),Intel Xeon Platinum 8488C,96,192,4.284,4.896,102.816,117.504,719.712,822.528,3127.32,3574.08
aws,ap-south-2,India,c7i,x86(Intel),Intel Xeon Platinum 8488C,192,384,8.568,9.792,205.632,235.008,1439.424,1645.056,6254.64,7148.16
aws,ap-south-2,India,c8g,ARM,AWS Graviton4,1,2,0.02699,0.01741,0.6478,0.4179,4.534,2.925,19.7,12.71
aws,ap-south-2,India,c8g,ARM,AWS Graviton4,2,4,0.05398,0.03483,1.2955,0.8358,9.069,5.851,39.41,25.43
aws,ap-south-2,India,c8g,ARM,AWS Graviton4,4,8,0.10796,0.06965,2.591,1.6716,18.137,11.701,78.81,50.85
aws,ap-south-2,India,c8g,ARM,AWS Graviton4,8,16,0.21592,0.1393,5.1821,3.3433,36.275,23.403,157.62,101.69
aws,ap-south-2,India,c8g,ARM,AWS Graviton4,16,32,0.43184,0.27861,10.3642,6.6866,72.549,46.806,315.24,203.38
aws,ap-south-2,India,c8g,ARM,AWS Graviton4,32,64,0.86368,0.55721,20.7283,13.3731,145.098,93.612,630.49,406.77
aws,ap-south-2,India,c8g,ARM,AWS Graviton4,48,96,1.29552,0.83582,31.0925,20.0597,217.647,140.417,945.73,610.15
aws,ap-south-2,India,c8g,ARM,AWS Graviton4,64,128,1.72736,1.11443,41.4566,26.7462,290.196,187.223,1260.97,813.53
aws,ap-south-2,India,c8g,ARM,AWS Graviton4,96,192,2.59104,1.67164,62.185,40.1194,435.295,280.835,1891.46,1220.3
aws,ap-south-2,India,c8g,ARM,AWS Graviton4,192,384,5.18208,3.34328,124.3699,80.2386,870.589,561.67,3782.92,2440.59
aws,ap-south-2,India,c8i,x86(Intel),Intel Xeon 6 6975P-C,2,4,0.09371,0.0833,2.249,1.9991,15.743,13.994,68.41,60.81
aws,ap-south-2,India,c8i,x86(Intel),Intel Xeon 6 6975P-C,4,8,0.18742,0.1666,4.4981,3.9983,31.487,27.988,136.82,121.62
aws,ap-south-2,India,c8i,x86(Intel),Intel Xeon 6 6975P-C,8,16,0.37484,0.33319,8.9962,7.9966,62.973,55.976,273.63,243.23
aws,ap-south-2,India,c8i,x86(Intel),Intel Xeon 6 6975P-C,16,32,0.74968,0.66638,17.9923,15.9932,125.946,111.952,547.27,486.46
aws,ap-south-2,India,c8i,x86(Intel),Intel Xeon 6 6975P-C,32,64,1.49936,1.33276,35.9846,31.9863,251.892,223.904,1094.53,972.92
aws,ap-south-2,India,c8i,x86(Intel),Intel Xeon 6 6975P-C,48,96,2.24904,1.99915,53.977,47.9796,377.839,335.857,1641.8,1459.38
aws,ap-south-2,India,c8i,x86(Intel),Intel Xeon 6 6975P-C,64,128,2.99872,2.66553,71.9693,63.9727,503.785,447.809,2189.07,1945.84
aws,ap-south-2,India,c8i,x86(Intel),Intel Xeon 6 6975P-C,96,192,4.49808,3.99829,107.9539,95.959,755.677,671.713,3283.6,2918.76
aws,ap-south-2,India,c8i,x86(Intel),Intel Xeon 6 6975P-C,128,256,5.99744,5.33106,143.9386,127.9454,1007.57,895.618,4378.13,3891.67
aws,ap-south-2,India,c8i,x86(Intel),Intel Xeon 6 6975P-C,192,384,8.99616,7.99659,215.9078,191.918,1511.355,1343.427,6567.2,5837.51
aws,ap-south-2,India,c8i,x86(Intel),Intel Xeon 6 6975P-C,384,768,17.99232,15.99317,431.8157,383.8362,3022.71,2686.853,13134.39,11675.01
aws,ap-south-2,India,m6a,x86(AMD),AMD EPYC 7R13,2,8,0.05555,0.06837,1.3332,1.6409,9.332,11.486,40.55,49.91
aws,ap-south-2,India,m6a,x86(AMD),AMD EPYC 7R13,4,16,0.1111,0.13674,2.6664,3.2817,18.665,22.972,81.1,99.82
aws,ap-south-2,India,m6a,x86(AMD),AMD EPYC 7R13,8,32,0.2222,0.27348,5.3328,6.5634,37.33,45.945,162.21,199.64
aws,ap-south-2,India,m6a,x86(AMD),AMD EPYC 7R13,16,64,0.4444,0.54695,10.6656,13.1269,74.659,91.888,324.41,399.27
aws,ap-south-2,India,m6a,x86(AMD),AMD EPYC 7R13,32,128,0.8888,1.09391,21.3312,26.2538,149.318,183.776,648.82,798.55
aws,ap-south-2,India,m6a,x86(AMD),AMD EPYC 7R13,48,192,1.3332,1.64086,31.9968,39.3807,223.978,275.665,973.24,1197.83
aws,ap-south-2,India,m6a,x86(AMD),AMD EPYC 7R13,64,256,1.7776,2.18782,42.6624,52.5076,298.637,367.553,1297.65,1597.11
aws,ap-south-2,India,m6a,x86(AMD),AMD EPYC 7R13,96,384,2.6664,3.28172,63.9936,78.7614,447.955,551.329,1946.47,2395.66
aws,ap-south-2,India,m6a,x86(AMD),AMD EPYC 7R13,128,512,3.5552,4.37563,85.3248,105.0151,597.274,735.106,2595.3,3194.22
aws,ap-south-2,India,m6a,x86(AMD),AMD EPYC 7R13,192,768,5.3328,6.56345,127.9872,157.5227,895.91,1102.658,3892.94,4791.31
aws,ap-south-2,India,m6g,ARM,AWS Graviton2,1,4,0.0253,0.0253,0.6072,0.6072,4.25,4.25,18.47,18.47
aws,ap-south-2,India,m6g,ARM,AWS Graviton2,2,8,0.0506,0.0506,1.2144,1.2144,8.501,8.501,36.94,36.94
aws,ap-south-2,India,m6g,ARM,AWS Graviton2,4,16,0.1012,0.1012,2.4288,2.4288,17.002,17.002,73.88,73.88
aws,ap-south-2,India,m6g,ARM,AWS Graviton2,8,32,0.2024,0.2024,4.8576,4.8576,34.003,34.003,147.75,147.75
aws,ap-south-2,India,m6g,ARM,AWS Graviton2,16,64,0.4048,0.4048,9.7152,9.7152,68.006,68.006,295.5,295.5
aws,ap-south-2,India,m6g,ARM,AWS Graviton2,32,128,0.8096,0.8096,19.4304,19.4304,136.013,136.013,591.01,591.01
aws,ap-south-2,India,m6g,ARM,AWS Graviton2,48,192,1.2144,1.2144,29.1456,29.1456,204.019,204.019,886.51,886.51
aws,ap-south-2,India,m6g,ARM,AWS Graviton2,64,256,1.6192,1.6192,38.8608,38.8608,272.026,272.026,1182.02,1182.02
aws,ap-south-2,India,m6i,x86(Intel),Intel Xeon Platinum 8375C,2,8,0.101,0.14052,2.424,3.3725,16.968,23.608,73.73,102.58
aws,ap-south-2,India,m6i,x86(Intel),Intel Xeon Platinum 8375C,4,16,0.202,0.28104,4.848,6.745,33.936,47.215,147.46,205.16
aws,ap-south-2,India,m6i,x86(Intel),Intel Xeon Platinum 8375C,8,32,0.404,0.56209,9.696,13.4901,67.872,94.431,294.92,410.32
aws,ap-south-2,India,m6i,x86(Intel),Intel Xeon Platinum 8375C,16,64,0.808,1.12417,19.392,26.9802,135.744,188.861,589.84,820.65
aws,ap-south-2,India,m6i,x86(Intel),Intel Xeon Platinum 8375C,32,128,1.616,2.24835,38.784,53.9603,271.488,377.722,1179.68,1641.29
aws,ap-south-2,India,m6i,x86(Intel),Intel Xeon Platinum 8375C,48,192,2.424,3.37252,58.176,80.9405,407.232,566.584,1769.52,2461.94
aws,ap-south-2,India,m6i,x86(Intel),Intel Xeon Platinum 8375C,64,256,3.232,4.4967,77.568,107.9207,542.976,755.445,2359.36,3282.59
aws,ap-south-2,India,m6i,x86(Intel),Intel Xeon Platinum 8375C,96,384,4.848,6.74504,116.352,161.881,814.464,1133.167,3539.04,4923.88
aws,ap-south-2,India,m6i,x86(Intel),Intel Xeon Platinum 8375C,128,512,6.464,8.99339,155.136,215.8414,1085.952,1510.89,4718.72,6565.18
aws,ap-south-2,India,m7g,ARM,AWS Graviton3,1,4,0.0292,0.02336,0.7008,0.5606,4.906,3.925,21.32,17.06
aws,ap-south-2,India,m7g,ARM,AWS Graviton3,2,8,0.0583,0.04664,1.3992,1.1194,9.794,7.835,42.56,34.05
aws,ap-south-2,India,m7g,ARM,AWS Graviton3,4,16,0.1166,0.09328,2.7984,2.2387,19.589,15.671,85.12,68.1
aws,ap-south-2,India,m7g,ARM,AWS Graviton3,8,32,0.2333,0.18664,5.5992,4.4794,39.194,31.355,170.31,136.25
aws,ap-south-2,India,m7g,ARM,AWS Graviton3,16,64,0.4666,0.37328,11.1984,8.9587,78.389,62.711,340.62,272.5
aws,ap-south-2,India,m7g,ARM,AWS Graviton3,32,128,0.9331,0.74648,22.3944,17.9155,156.761,125.409,681.16,544.93
aws,ap-south-2,India,m7g,ARM,AWS Graviton3,48,192,1.3997,1.11976,33.5928,26.8742,235.15,188.12,1021.78,817.42
aws,ap-south-2,India,m7g,ARM,AWS Graviton3,64,256,1.8662,1.49296,44.7888,35.831,313.522,250.818,1362.33,1089.86
aws,ap-south-2,India,m7i,x86(Intel),Intel Xeon Platinum 8488C,2,8,0.10605,0.1212,2.5452,2.9088,17.816,20.361,77.42,88.48
aws,ap-south-2,India,m7i,x86(Intel),Intel Xeon Platinum 8488C,4,16,0.2121,0.2424,5.0904,5.8176,35.633,40.723,154.83,176.95
aws,ap-south-2,India,m7i,x86(Intel),Intel Xeon Platinum 8488C,8,32,0.4242,0.4848,10.1808,11.6352,71.266,81.447,309.67,353.91
aws,ap-south-2,India,m7i,x86(Intel),Intel Xeon Platinum 8488C,16,64,0.8484,0.9696,20.3616,23.2704,142.531,162.893,619.33,707.81
aws,ap-south-2,India,m7i,x86(Intel),Intel Xeon Platinum 8488C,32,128,1.6968,1.9392,40.7232,46.5408,285.062,325.785,1238.66,1415.61
aws,ap-south-2,India,m7i,x86(Intel),Intel Xeon Platinum 8488C,48,192,2.5452,2.9088,61.0848,69.8112,427.594,488.679,1858.0,2123.43
aws,ap-south-2,India,m7i,x86(Intel),Intel Xeon Platinum 8488C,64,256,3.3936,3.8784,81.4464,93.0816,570.125,651.571,2477.33,2831.23
aws,ap-south-2,India,m7i,x86(Intel),Intel Xeon Platinum 8488C,96,384,5.0904,5.8176,122.1696,139.6224,855.187,977.357,3715.99,4246.85
aws,ap-south-2,India,m7i,x86(Intel),Intel Xeon Platinum 8488C,192,768,10.1808,11.6352,244.3392,279.2448,1710.374,1954.713,7431.98,8493.69
aws,ap-south-2,India,m8g,ARM,AWS Graviton4,1,4,0.03208,0.0207,0.7699,0.4967,5.389,3.477,23.42,15.11
aws,ap-south-2,India,m8g,ARM,AWS Graviton4,2,8,0.06416,0.04139,1.5398,0.9934,10.779,6.954,46.84,30.22
aws,ap-south-2,India,m8g,ARM,AWS Graviton4,4,16,0.12832,0.08279,3.0797,1.9869,21.558,13.908,93.67,60.43
